0,1,2,3,4,5
38,-29.633163,-3.7421,5.232066,181.18404,19737.603684
38,-12.974009,11.013398,9.317765,180.985739,62599.599752
39,-2.261319,-10.268549,8.060603,350.349113,46847.147162
39,18.107859,11.606982,2.724092,187.020883,5350.4669
39,11.969072,-7.692627,10.313478,45.042362,76693.465889
39,14.099207,5.218183,4.285615,129.57979,13242.632168
39,-1.801565,-7.756007,2.620151,159.408104,4949.948608
39,16.719356,17.752264,4.249023,111.326677,13017.457001
39,-2.102235,2.934875,3.289614,64.077193,7802.575936
39,4.769647,-2.969579,9.92595,124.191376,71038.248643
39,16.005984,1.848766,3.899725,350.095975,10965.184757
39,-14.68365,4.06651,8.000389,113.183083,46149.846799
39,11.617213,7.375721,7.655802,301.144,42259.993609
39,1.451741,8.068785,5.164831,300.591094,19233.586576
39,14.306756,8.941858,5.901723,294.085462,25113.408819
39,4.099788,-3.282748,2.820219,325.923301,5734.738894
39,10.846796,17.18282,7.140323,2.511124,36760.703087
39,-23.807791,-26.012576,6.543908,87.593308,30876.103513
40,11.243567,-1.703153,5.140536,326.522986,19053.065777
40,19.260235,15.874203,3.76985,277.719891,10246.986737
40,-13.53389,12.323426,6.432939,273.485644,29837.805994
40,18.537489,-3.367521,11.543848,67.919517,96083.596078
40,-3.511727,-5.801071,4.526897,144.786181,14775.739745
40,22.949135,1.304288,7.226468,275.922954,37653.055944
40,-18.490174,6.180288,9.889796,117.75611,70521.694474
40,14.446162,7.728053,6.238121,80.924066,28057.928937
40,17.528069,14.068235,8.01905,33.272044,46365.394739
40,18.877283,11.372951,9.010281,228.31419,58536.234047
40,12.600517,14.571156,2.863309,348.869639,5911.321695
40,15.133534,10.51249,15.55119,185.455044,174371.425481
40,14.159325,13.189615,8.945911,152.346018,57702.848575
40,14.24738,8.383235,5.120016,278.741029,18901.255363
40,-7.747423,-2.150838,5.097258,329.824611,18733.605329
40,-24.313403,-26.951052,8.66575,163.871558,54145.256076
41,0.491276,-3.755117,7.948224,118.574735,45549.986218
41,19.167312,10.942885,13.250072,24.177457,126585.670329
41,-6.630656,19.281693,8.544326,121.752939,52638.522081
41,9.268527,-1.904241,13.65141,150.23079,134370.233604
41,10.740713,9.803203,7.708671,46.503645,42845.685381
41,14.264103,7.408013,6.357788,38.246737,29144.740754
41,17.288609,10.77783,5.568477,245.594186,22357.385291
41,4.76715,-1.868752,6.768263,238.502743,33029.536273
41,10.499934,7.383635,4.673905,176.409841,15750.98673
41,20.517183,22.856899,4.676707,261.942657,15769.876941
41,18.530177,10.309684,3.276538,231.133197,7740.66969
41,2.931637,-3.476042,8.515975,279.155234,52289.787181
41,19.164125,6.113936,18.428412,341.382248,244863.407406
41,14.205164,10.360997,6.411132,182.722162,29635.862633
41,-24.979082,-8.647373,5.810377,33.599988,24342.021254
41,-24.197821,0.282663,8.975128,129.002837,58080.373263
42,3.452337,17.57713,10.185568,161.112311,74802.927779
42,31.143839,8.233964,3.499401,171.260024,8829.489763
42,3.638979,-12.692508,19.514843,301.301724,274585.882475
42,7.925318,-3.567693,11.043335,34.004963,87932.333254
42,19.409017,12.988104,3.759728,104.785926,10192.033977
42,9.764027,4.849215,10.816705,53.537683,84360.281738
42,15.904857,12.196231,2.57306,275.935946,4773.619968
42,12.195644,-3.187925,10.510788,332.039084,79656.018659
42,15.354834,1.439577,3.342237,171.412623,8054.202273
42,14.469246,-8.055312,11.048458,128.1862,88013.923155
42,16.047504,13.542503,8.648968,281.248856,53935.743185
42,12.354546,-12.082915,4.729846,197.430737,16130.286017
42,8.390359,3.878397,12.44502,213.043803,111670.713154
42,26.918281,-4.388543,6.57768,200.774158,31195.617406
42,-15.588735,-4.43665,10.413456,344.857228,78187.598381
42,-25.70787,-5.430349,8.959212,312.063372,57874.560368
43,18.305433,12.443878,4.684746,298.164474,15824.142241
43,18.562065,7.131449,2.653803,264.653718,5077.91463
43,15.908585,11.125014,3.885982,182.025332,10888.03874
43,18.489502,0.860697,18.750469,28.211376,253496.713151
43,12.793683,7.521187,9.519169,317.839469,65335.034981
43,10.738673,-8.10012,6.355669,192.776903,29125.309991
43,20.574971,6.238963,35.138294,72.955335,890244.738339
43,9.829625,17.086992,14.398865,259.429593,149487.405052
43,12.896864,3.861245,21.891067,1.466784,345526.955963
43,8.048384,9.587389,15.709197,100.0181,177932.8022
43,18.934112,7.779209,9.973642,26.553749,71722.529158
43,17.403779,10.685817,6.460878,169.998385,30097.547809
43,10.771608,-5.093129,1.710199,59.557682,2108.828859
43,17.506876,5.228783,14.34471,83.730715,148365.054363
43,0.350127,-10.655429,6.282365,6.724634,28457.348642
43,-23.314474,-0.844595,7.03052,83.424972,35638.788539
43,-27.565701,-5.479233,5.61056,323.674876,22696.582515
